FromSite,FromWh,Item,Color,Size,Qty,ToSite,ToWh
KT,STL-L,LJ700,NVY,2XL,95.0,KT,STL
KT,STL-L,LJ700,NVY,3XL,60.0,KT,STL
KT,STL-L,LJ700,NVY,4XL,13.0,KT,STL
KT,STL-L,LJ700,NVY,L,200.0,KT,STL
KT,STL-L,LJ700,NVY,M,104.0,KT,STL
KT,STL-L,LJ700,NVY,S,109.0,KT,STL
KT,STL-L,LJ700,NVY,XL,217.0,KT,STL
KT,STL-L,LJ700,NVY,XS,114.0,KT,STL
KT,STL-L,LJ700,NVY,XXS,85.0,KT,STL
KT,STL-L,LJ700,PEWT,2XL,13.0,KT,STL
KT,STL-L,LJ700,PEWT,4XL,40.0,KT,STL
KT,STL-L,LJ700,PEWT,5XL,19.0,KT,STL
KT,STL-L,LJ700,PEWT,L,71.0,KT,STL
KT,STL-L,LJ700,PEWT,M,96.0,KT,STL
KT,STL-L,LJ700,PEWT,S,36.0,KT,STL
KT,STL-L,LJ700,PEWT,XL,223.0,KT,STL
KT,STL-L,LJ700,PEWT,XS,14.0,KT,STL
KT,STL-L,LJ700,PEWT,XXS,16.0,KT,STL
KT,STL-L,LJ700,WHT,2XL,26.0,KT,STL
KT,STL-L,LJ700,WHT,5XL,10.0,KT,STL
KT,STL-L,LJ700,WHT,L,46.0,KT,STL
KT,STL-L,LJ700,WHT,M,33.0,KT,STL
KT,STL-L,LJ700,WHT,S,66.0,KT,STL
KT,STL-L,LJ700,WHT,XL,37.0,KT,STL
KT,STL-L,LJ700,WHT,XS,7.0,KT,STL
KT,STL-L,LJ700,WHT,XXS,4.0,KT,STL
KT,STL-L,LJ701,CBPR,XLG,2.0,KT,STL
KT,STL-L,LJ703,BLK,2XL,1.0,KT,STL
KT,STL-L,LJ703,BLK,4XL,30.0,KT,STL
KT,STL-L,LJ703,BLK,L,29.0,KT,STL
KT,STL-L,LJ703,BLK,S,1.0,KT,STL
KT,STL-L,LJ703,NVY,2XL,68.0,KT,STL
KT,STL-L,LJ703,NVY,3XL,20.0,KT,STL
KT,STL-L,LJ703,NVY,L,64.0,KT,STL
KT,STL-L,LJ703,NVY,M,76.0,KT,STL
KT,STL-L,LJ703,PEWT,3XL,3.0,KT,STL
KT,STL-L,LJ703,PEWT,M,29.0,KT,STL
KT,STL-L,LJ703,WHT,3XL,1.0,KT,STL
KT,STL-L,LJ703,WHT,S,1.0,KT,STL
KT,STL-L,LJ703,WHT,XS,3.0,KT,STL
KT,STL-L,LT100,BLK,2XL,268.0,KT,STL
KT,STL-L,LT100,BLK,3XL,66.0,KT,STL
KT,STL-L,LT100,BLK,4XL,44.0,KT,STL
KT,STL-L,LT100,BLK,5XL,72.0,KT,STL
KT,STL-L,LT100,BLK,M,1.0,KT,STL
KT,STL-L,LT100,BLK,S,5.0,KT,STL
KT,STL-L,LT100,BLK,XL,168.0,KT,STL
KT,STL-L,LT100,BLK,XS,152.0,KT,STL
KT,STL-L,LT100,CARB,5XL,10.0,KT,STL
KT,STL-L,LT100,CEIL,2XL,36.0,KT,STL
KT,STL-L,LT100,CEIL,3XL,24.0,KT,STL
KT,STL-L,LT100,CEIL,5XL,1.0,KT,STL
KT,STL-L,LT100,CEIL,M,179.0,KT,STL
KT,STL-L,LT100,CEIL,S,26.0,KT,STL
KT,STL-L,LT100,CEIL,XXS,30.0,KT,STL
KT,STL-L,LT100,CIT,2XL,249.0,KT,STL
KT,STL-L,LT100,CIT,L,278.0,KT,STL
KT,STL-L,LT100,CIT,M,307.0,KT,STL
KT,STL-L,LT100,CIT,S,177.0,KT,STL
KT,STL-L,LT100,CIT,XL,586.0,KT,STL
KT,STL-L,LT100,CIT,XS,280.0,KT,STL
KT,STL-L,LT100,GALX,2XL,105.0,KT,STL
KT,STL-L,LT100,GALX,3XL,14.0,KT,STL
KT,STL-L,LT100,GALX,4XL,31.0,KT,STL
KT,STL-L,LT100,GALX,5XL,51.0,KT,STL
KT,STL-L,LT100,GALX,L,109.0,KT,STL
KT,STL-L,LT100,GALX,M,40.0,KT,STL
KT,STL-L,LT100,GALX,S,140.0,KT,STL
KT,STL-L,LT100,GALX,XL,46.0,KT,STL
KT,STL-L,LT100,GALX,XS,32.0,KT,STL
KT,STL-L,LT100,GALX,XXS,46.0,KT,STL
KT,STL-L,LT100,NVY,2XL,93.0,KT,STL
KT,STL-L,LT100,NVY,3XL,112.0,KT,STL
KT,STL-L,LT100,NVY,4XL,103.0,KT,STL
KT,STL-L,LT100,NVY,5XL,49.0,KT,STL
KT,STL-L,LT100,NVY,L,10.0,KT,STL
KT,STL-L,LT100,NVY,S,164.0,KT,STL
KT,STL-L,LT100,NVY,XL,1.0,KT,STL
KT,STL-L,LT100,PEWT,2XL,108.0,KT,STL
KT,STL-L,LT100,PEWT,3XL,138.0,KT,STL
KT,STL-L,LT100,PEWT,4XL,41.0,KT,STL
KT,STL-L,LT100,PEWT,5XL,45.0,KT,STL
KT,STL-L,LT100,PEWT,L,60.0,KT,STL
KT,STL-L,LT100,PEWT,M,4.0,KT,STL
KT,STL-L,LT100,PEWT,S,76.0,KT,STL
KT,STL-L,LT100,PEWT,XL,35.0,KT,STL
KT,STL-L,LT100,PEWT,XS,18.0,KT,STL
KT,STL-L,LT100,RED,4XL,1.0,KT,STL
KT,STL-L,LT100,RED,5XL,1.0,KT,STL
KT,STL-L,LT100,ROYL,2XL,52.0,KT,STL
KT,STL-L,LT100,ROYL,3XL,65.0,KT,STL
KT,STL-L,LT100,ROYL,5XL,21.0,KT,STL
KT,STL-L,LT100,ROYL,S,289.0,KT,STL
KT,STL-L,LT100,ROYL,XS,310.0,KT,STL
KT,STL-L,LT100,WHT,3XL,37.0,KT,STL
KT,STL-L,LT100,WHT,4XL,26.0,KT,STL
KT,STL-L,LT100,WHT,5XL,3.0,KT,STL
KT,STL-L,LT100,WHT,M,119.0,KT,STL
KT,STL-L,LT100,WHT,XL,11.0,KT,STL
KT,STL-L,LT100,WHT,XS,49.0,KT,STL
KT,STL-L,LT100,WHT,XXS,22.0,KT,STL
KT,STL-L,LT100,WINE,2XL,11.0,KT,STL
KT,STL-L,LT100,WINE,3XL,8.0,KT,STL
KT,STL-L,LT100,WINE,5XL,7.0,KT,STL
KT,STL-L,LT101,BLK,2XL,152.0,KT,STL
KT,STL-L,LT101,BLK,M,101.0,KT,STL
KT,STL-L,LT101,BLK,S,69.0,KT,STL
KT,STL-L,LT101,BLK,XL,43.0,KT,STL
KT,STL-L,LT101,BLK,XS,58.0,KT,STL
KT,STL-L,LT101,BLK,XXS,27.0,KT,STL
KT,STL-L,LT101,CARB,3XL,1.0,KT,STL
KT,STL-L,LT101,CARB,4XL,11.0,KT,STL
KT,STL-L,LT101,CARB,5XL,2.0,KT,STL
KT,STL-L,LT101,CARB,L,24.0,KT,STL
KT,STL-L,LT101,CARB,M,21.0,KT,STL
KT,STL-L,LT101,CEIL,2XL,42.0,KT,STL
KT,STL-L,LT101,CEIL,3XL,21.0,KT,STL
KT,STL-L,LT101,CEIL,4XL,7.0,KT,STL
KT,STL-L,LT101,CEIL,5XL,7.0,KT,STL
KT,STL-L,LT101,CEIL,XL,54.0,KT,STL
KT,STL-L,LT101,CEIL,XXS,2.0,KT,STL
KT,STL-L,LT101,CIT,2XL,1.0,KT,STL
KT,STL-L,LT101,CIT,M,71.0,KT,STL
KT,STL-L,LT101,CIT,S,65.0,KT,STL
KT,STL-L,LT101,CIT,XS,83.0,KT,STL
KT,STL-L,LT101,GALX,3XL,16.0,KT,STL
KT,STL-L,LT101,GALX,4XL,66.0,KT,STL
KT,STL-L,LT101,GALX,5XL,1.0,KT,STL
KT,STL-L,LT101,GALX,L,45.0,KT,STL
KT,STL-L,LT101,GALX,M,1.0,KT,STL
KT,STL-L,LT101,GALX,S,48.0,KT,STL
KT,STL-L,LT101,GALX,XL,4.0,KT,STL
KT,STL-L,LT101,GALX,XS,34.0,KT,STL
KT,STL-L,LT101,GALX,XXS,61.0,KT,STL
KT,STL-L,LT101,NVY,2XL,141.0,KT,STL
KT,STL-L,LT101,NVY,3XL,118.0,KT,STL
KT,STL-L,LT101,NVY,4XL,22.0,KT,STL
KT,STL-L,LT101,NVY,5XL,71.0,KT,STL
KT,STL-L,LT101,NVY,L,261.0,KT,STL
KT,STL-L,LT101,NVY,M,116.0,KT,STL
KT,STL-L,LT101,NVY,S,158.0,KT,STL
KT,STL-L,LT101,NVY,XL,241.0,KT,STL
KT,STL-L,LT101,NVY,XS,172.0,KT,STL
KT,STL-L,LT101,NVY,XXS,12.0,KT,STL
KT,STL-L,LT101,PEWT,2XL,73.0,KT,STL
KT,STL-L,LT101,PEWT,3XL,85.0,KT,STL
KT,STL-L,LT101,PEWT,4XL,14.0,KT,STL
KT,STL-L,LT101,PEWT,5XL,80.0,KT,STL
KT,STL-L,LT101,PEWT,L,130.0,KT,STL
KT,STL-L,LT101,PEWT,M,185.0,KT,STL
KT,STL-L,LT101,PEWT,S,145.0,KT,STL
KT,STL-L,LT101,PEWT,XL,220.0,KT,STL
KT,STL-L,LT101,PEWT,XS,142.0,KT,STL
KT,STL-L,LT101,PEWT,XXS,5.0,KT,STL
KT,STL-L,LT101,RED,3XL,17.0,KT,STL
KT,STL-L,LT101,RED,4XL,1.0,KT,STL
KT,STL-L,LT101,RED,5XL,1.0,KT,STL
KT,STL-L,LT101,RED,M,39.0,KT,STL
KT,STL-L,LT101,RED,XS,1.0,KT,STL
KT,STL-L,LT101,ROYL,2XL,51.0,KT,STL
KT,STL-L,LT101,ROYL,3XL,149.0,KT,STL
KT,STL-L,LT101,ROYL,5XL,43.0,KT,STL
KT,STL-L,LT101,ROYL,L,47.0,KT,STL
KT,STL-L,LT101,ROYL,M,121.0,KT,STL
KT,STL-L,LT101,ROYL,XL,49.0,KT,STL
KT,STL-L,LT101,ROYL,XXS,40.0,KT,STL
KT,STL-L,LT101,WHT,4XL,3.0,KT,STL
KT,STL-L,LT101,WHT,5XL,41.0,KT,STL
KT,STL-L,LT101,WHT,L,8.0,KT,STL
KT,STL-L,LT101,WHT,M,3.0,KT,STL
KT,STL-L,LT101,WHT,S,21.0,KT,STL
KT,STL-L,LT101,WHT,XS,41.0,KT,STL
KT,STL-L,LT101,WHT,XXS,5.0,KT,STL
KT,STL-L,LT101,WINE,2XL,226.0,KT,STL
KT,STL-L,LT101,WINE,3XL,73.0,KT,STL
KT,STL-L,LT101,WINE,4XL,1.0,KT,STL
KT,STL-L,LT101,WINE,L,114.0,KT,STL
KT,STL-L,LT101,WINE,XL,14.0,KT,STL
KT,STL-L,LT101,WINE,XS,69.0,KT,STL
KT,STL-L,LT103,BLK,2XL,95.0,KT,STL
KT,STL-L,LT103,BLK,L,41.0,KT,STL
KT,STL-L,LT103,BLK,M,56.0,KT,STL
KT,STL-L,LT103,BLK,S,49.0,KT,STL
KT,STL-L,LT103,BLK,XL,157.0,KT,STL
KT,STL-L,LT103,BLK,XS,14.0,KT,STL
KT,STL-L,LT103,CARB,2XL,1.0,KT,STL
KT,STL-L,LT103,CARB,XS,18.0,KT,STL
KT,STL-L,LT103,CEIL,2XL,45.0,KT,STL
KT,STL-L,LT103,CEIL,L,30.0,KT,STL
KT,STL-L,LT103,CEIL,M,56.0,KT,STL
KT,STL-L,LT103,CEIL,S,38.0,KT,STL
KT,STL-L,LT103,CEIL,XL,46.0,KT,STL
KT,STL-L,LT103,CEIL,XS,10.0,KT,STL
KT,STL-L,LT103,CIT,S,19.0,KT,STL
KT,STL-L,LT103,CIT,XL,10.0,KT,STL
KT,STL-L,LT103,CIT,XS,5.0,KT,STL
KT,STL-L,LT103,GALX,2XL,6.0,KT,STL
KT,STL-L,LT103,GALX,L,9.0,KT,STL
KT,STL-L,LT103,GALX,M,12.0,KT,STL
KT,STL-L,LT103,GALX,S,5.0,KT,STL
KT,STL-L,LT103,GALX,XL,18.0,KT,STL
KT,STL-L,LT103,GALX,XS,11.0,KT,STL
KT,STL-L,LT103,NVY,2XL,60.0,KT,STL
KT,STL-L,LT103,NVY,L,77.0,KT,STL
KT,STL-L,LT103,NVY,M,40.0,KT,STL
KT,STL-L,LT103,NVY,S,131.0,KT,STL
KT,STL-L,LT103,NVY,XL,164.0,KT,STL
KT,STL-L,LT103,NVY,XS,228.0,KT,STL
KT,STL-L,LT103,PEWT,2XL,15.0,KT,STL
KT,STL-L,LT103,PEWT,L,84.0,KT,STL
KT,STL-L,LT103,PEWT,M,86.0,KT,STL
KT,STL-L,LT103,PEWT,S,56.0,KT,STL
KT,STL-L,LT103,PEWT,XL,3.0,KT,STL
KT,STL-L,LT103,PEWT,XS,23.0,KT,STL
KT,STL-L,LT103,RED,2XL,1.0,KT,STL
KT,STL-L,LT103,RED,L,24.0,KT,STL
KT,STL-L,LT103,RED,XS,11.0,KT,STL
KT,STL-L,LT103,ROYL,2XL,46.0,KT,STL
KT,STL-L,LT103,ROYL,L,144.0,KT,STL
KT,STL-L,LT103,ROYL,M,50.0,KT,STL
KT,STL-L,LT103,ROYL,S,29.0,KT,STL
KT,STL-L,LT103,ROYL,XL,91.0,KT,STL
KT,STL-L,LT103,WHT,2XL,7.0,KT,STL
KT,STL-L,LT103,WHT,L,68.0,KT,STL
KT,STL-L,LT103,WHT,M,19.0,KT,STL
KT,STL-L,LT103,WHT,S,19.0,KT,STL
KT,STL-L,LT103,WHT,XL,64.0,KT,STL
KT,STL-L,LT103,WHT,XS,101.0,KT,STL
KT,STL-L,LT103,WINE,2XL,53.0,KT,STL
KT,STL-L,LT103,WINE,L,186.0,KT,STL
KT,STL-L,LT103,WINE,M,131.0,KT,STL
KT,STL-L,LT103,WINE,S,12.0,KT,STL
KT,STL-L,LT103,WINE,XL,146.0,KT,STL
KT,STL-L,LT103,WINE,XS,90.0,KT,STL
KT,STL-L,LT110,BLK,2XL,34.0,KT,STL
KT,STL-L,LT110,BLK,3XL,9.0,KT,STL
KT,STL-L,LT110,BLK,L,235.0,KT,STL
KT,STL-L,LT110,BLK,M,246.0,KT,STL
KT,STL-L,LT110,BLK,S,4.0,KT,STL
KT,STL-L,LT110,BLK,XL,40.0,KT,STL
KT,STL-L,LT110,BLK,XS,62.0,KT,STL
KT,STL-L,LT110,CARB,4XL,1.0,KT,STL
KT,STL-L,LT110,CARB,5XL,2.0,KT,STL
KT,STL-L,LT110,CARB,XS,1.0,KT,STL
KT,STL-L,LT110,CEIL,3XL,1.0,KT,STL
KT,STL-L,LT110,CEIL,4XL,13.0,KT,STL
KT,STL-L,LT110,CEIL,5XL,2.0,KT,STL
KT,STL-L,LT110,CEIL,S,2.0,KT,STL
KT,STL-L,LT110,CEIL,XL,1.0,KT,STL
KT,STL-L,LT110,GALX,2XL,5.0,KT,STL
KT,STL-L,LT110,GALX,3XL,2.0,KT,STL
KT,STL-L,LT110,GALX,4XL,20.0,KT,STL
KT,STL-L,LT110,GALX,L,84.0,KT,STL
KT,STL-L,LT110,GALX,M,13.0,KT,STL
KT,STL-L,LT110,GALX,S,2.0,KT,STL
KT,STL-L,LT110,GALX,XL,12.0,KT,STL
KT,STL-L,LT110,GALX,XS,1.0,KT,STL
KT,STL-L,LT110,NVY,2XL,23.0,KT,STL
KT,STL-L,LT110,NVY,3XL,17.0,KT,STL
KT,STL-L,LT110,NVY,4XL,34.0,KT,STL
KT,STL-L,LT110,NVY,5XL,28.0,KT,STL
KT,STL-L,LT110,NVY,L,51.0,KT,STL
KT,STL-L,LT110,NVY,M,14.0,KT,STL
KT,STL-L,LT110,NVY,S,48.0,KT,STL
KT,STL-L,LT110,NVY,XL,80.0,KT,STL
KT,STL-L,LT110,NVY,XS,6.0,KT,STL
KT,STL-L,LT110,PEWT,4XL,4.0,KT,STL
KT,STL-L,LT110,PEWT,5XL,12.0,KT,STL
KT,STL-L,LT110,PEWT,M,40.0,KT,STL
KT,STL-L,LT110,ROYL,3XL,4.0,KT,STL
KT,STL-L,LT110,ROYL,4XL,2.0,KT,STL
KT,STL-L,LT110,ROYL,5XL,2.0,KT,STL
KT,STL-L,LT110,ROYL,L,16.0,KT,STL
KT,STL-L,LT110,ROYL,M,32.0,KT,STL
KT,STL-L,LT110,WHT,2XL,2.0,KT,STL
KT,STL-L,LT110,WHT,3XL,1.0,KT,STL
KT,STL-L,LT110,WHT,4XL,14.0,KT,STL
KT,STL-L,LT110,WHT,5XL,3.0,KT,STL
KT,STL-L,LT110,WHT,L,6.0,KT,STL
KT,STL-L,LT110,WHT,M,1.0,KT,STL
KT,STL-L,LT110,WHT,XL,5.0,KT,STL
KT,STL-L,LT110,WHT,XS,8.0,KT,STL
KT,STL-L,LT110,WINE,3XL,5.0,KT,STL
KT,STL-L,LT110,WINE,4XL,1.0,KT,STL
KT,STL-L,LT110,WINE,5XL,2.0,KT,STL
KT,STL-L,LT110,WINE,L,2.0,KT,STL
KT,STL-L,LT110,WINE,XS,18.0,KT,STL
KT,STL-L,LT111,BLK,3XL,14.0,KT,STL
KT,STL-L,LT111,BLK,4XL,2.0,KT,STL
KT,STL-L,LT111,BLK,5XL,1.0,KT,STL
KT,STL-L,LT111,BLK,L,78.0,KT,STL
KT,STL-L,LT111,BLK,M,128.0,KT,STL
KT,STL-L,LT111,BLK,S,28.0,KT,STL
KT,STL-L,LT111,BLK,XL,55.0,KT,STL
KT,STL-L,LT111,BLK,XS,10.0,KT,STL
KT,STL-L,LT111,CARB,3XL,1.0,KT,STL
KT,STL-L,LT111,CARB,4XL,1.0,KT,STL
KT,STL-L,LT111,CARB,5XL,1.0,KT,STL
KT,STL-L,LT111,CARB,M,26.0,KT,STL
KT,STL-L,LT111,CARB,XS,1.0,KT,STL
KT,STL-L,LT111,CEIL,2XL,9.0,KT,STL
KT,STL-L,LT111,CEIL,3XL,27.0,KT,STL
KT,STL-L,LT111,CEIL,4XL,2.0,KT,STL
KT,STL-L,LT111,CEIL,5XL,4.0,KT,STL
KT,STL-L,LT111,CEIL,L,10.0,KT,STL
KT,STL-L,LT111,CEIL,M,15.0,KT,STL
KT,STL-L,LT111,CEIL,S,6.0,KT,STL
KT,STL-L,LT111,CEIL,XL,1.0,KT,STL
KT,STL-L,LT111,CEIL,XS,10.0,KT,STL
KT,STL-L,LT111,GALX,2XL,3.0,KT,STL
KT,STL-L,LT111,GALX,3XL,22.0,KT,STL
KT,STL-L,LT111,GALX,4XL,12.0,KT,STL
KT,STL-L,LT111,GALX,5XL,23.0,KT,STL
KT,STL-L,LT111,GALX,L,22.0,KT,STL
KT,STL-L,LT111,GALX,XL,37.0,KT,STL
KT,STL-L,LT111,NVY,2XL,73.0,KT,STL
KT,STL-L,LT111,NVY,3XL,3.0,KT,STL
KT,STL-L,LT111,NVY,4XL,40.0,KT,STL
KT,STL-L,LT111,NVY,5XL,15.0,KT,STL
KT,STL-L,LT111,NVY,L,2.0,KT,STL
KT,STL-L,LT111,NVY,M,103.0,KT,STL
KT,STL-L,LT111,NVY,S,34.0,KT,STL
KT,STL-L,LT111,NVY,XL,40.0,KT,STL
KT,STL-L,LT111,NVY,XS,39.0,KT,STL
KT,STL-L,LT111,PEWT,2XL,31.0,KT,STL
KT,STL-L,LT111,PEWT,3XL,3.0,KT,STL
KT,STL-L,LT111,PEWT,4XL,9.0,KT,STL
KT,STL-L,LT111,PEWT,5XL,53.0,KT,STL
KT,STL-L,LT111,PEWT,M,66.0,KT,STL
KT,STL-L,LT111,PEWT,XL,36.0,KT,STL
KT,STL-L,LT111,PEWT,XS,19.0,KT,STL
KT,STL-L,LT111,ROYL,2XL,46.0,KT,STL
KT,STL-L,LT111,ROYL,3XL,3.0,KT,STL
KT,STL-L,LT111,ROYL,4XL,1.0,KT,STL
KT,STL-L,LT111,ROYL,5XL,2.0,KT,STL
KT,STL-L,LT111,ROYL,L,5.0,KT,STL
KT,STL-L,LT111,ROYL,M,1.0,KT,STL
KT,STL-L,LT111,ROYL,S,4.0,KT,STL
KT,STL-L,LT111,ROYL,XL,44.0,KT,STL
KT,STL-L,LT111,WHT,3XL,12.0,KT,STL
KT,STL-L,LT111,WHT,4XL,2.0,KT,STL
KT,STL-L,LT111,WHT,5XL,2.0,KT,STL
KT,STL-L,LT111,WHT,L,7.0,KT,STL
KT,STL-L,LT111,WHT,M,1.0,KT,STL
KT,STL-L,LT111,WHT,XL,10.0,KT,STL
KT,STL-L,LT111,WHT,XS,1.0,KT,STL
KT,STL-L,LT111,WINE,4XL,2.0,KT,STL
KT,STL-L,LT111,WINE,5XL,2.0,KT,STL
KT,STL-L,LT111,WINE,L,9.0,KT,STL
KT,STL-L,LT111,WINE,M,145.0,KT,STL
KT,STL-L,LT112,HTBLK,L,1.0,KT,STL
KT,STL-L,LT112,HTLGY,2XL,1.0,KT,STL
KT,STL-L,LT112,HTLGY,L,1.0,KT,STL
KT,STL-L,LT112,HTLGY,S,3.0,KT,STL
KT,STL-L,LT112,HTMTN,2XL,1.0,KT,STL
KT,STL-L,LT112,HTMTN,L,21.0,KT,STL
KT,STL-L,LT112,HTMTN,M,2.0,KT,STL
KT,STL-L,LT112,HTMTN,S,1.0,KT,STL
KT,STL-L,LT112,HTMTN,XL,1.0,KT,STL
KT,STL-L,LT112,HTNVY,2XL,4.0,KT,STL
KT,STL-L,LT112,HTNVY,L,1.0,KT,STL
KT,STL-L,LT112,WHT,2XL,1.0,KT,STL
KT,STL-L,LT112,WHT,L,12.0,KT,STL
KT,STL-L,LT112,WHT,M,1.0,KT,STL
KT,STL-L,LT112,WHT,S,1.0,KT,STL
KT,STL-L,LT114,BLK,L,67.0,KT,STL
KT,STL-L,LT114,BLK,M,55.0,KT,STL
KT,STL-L,LT114,BLK,S,62.0,KT,STL
KT,STL-L,LT114,BLK,XL,33.0,KT,STL
KT,STL-L,LT114,BLK,XS,92.0,KT,STL
KT,STL-L,LT114,NVY,3XL,90.0,KT,STL
KT,STL-L,LT114,NVY,L,5.0,KT,STL
KT,STL-L,LT114,NVY,M,307.0,KT,STL
KT,STL-L,LT114,NVY,XL,1.0,KT,STL
KT,STL-L,LT114,NVY,XS,8.0,KT,STL
KT,STL-L,LT114,PEWT,3XL,32.0,KT,STL
KT,STL-L,LT114,PEWT,M,15.0,KT,STL
